group_name,value
0,86690
1,84819
2,80288
3,85729
4,88192
5,88630
6,88063
7,89128
8,87451
9,84387
10,84774
11,91513
12,98348
13,102127
14,98589
15,102692
16,100508
17,103173
18,107035
19,105505
20,108368
21,109610
22,109076
23,118170
24,115457
25,111910
26,111042
27,109819
28,108257
29,107628
30,111525
31,112312
32,113745
33,113658
34,112321
35,114426
36,115007
37,117332
38,121182
39,129734
40,132614
41,138898
42,140663
43,147011
44,146911
45,151171
46,163047
47,166065
48,165727
49,162732
50,157910
51,158421
52,156906
53,152248
54,149096
55,148377
56,148375
57,149991
58,150499
59,151434
60,146974
61,146347
62,146408
63,146223
64,139760
65,140121
66,138548
67,133821
68,134274
69,129264
70,124968
71,126172
72,125205
73,121994
74,117344
75,117674
76,104404
77,101015
78,101061
79,91423
80,83706
81,75519
82,70272
83,66848
84+,434990
