0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01245,0.01033,0.00552,0.05024,0.03761,0.02123,0.01958,0.01839,0.02036,0.01712,0.01123,0.00675,0.00389,0.00323,0.00111,0.0
0.01367,0.0431,0.0357,0.13607,0.24738,0.23191,0.19251,0.21255,0.16117,0.13451,0.11608,0.06831,0.05456,0.02069,0.02756,0.00774
0.06846,0.08474,0.0788,0.20524,0.40416,0.66599,0.4739,0.46176,0.43049,0.31478,0.29238,0.17306,0.12455,0.05867,0.03686,0.01108
0.04677,0.14264,0.09447,0.11702,0.29604,0.47685,0.62145,0.54358,0.49214,0.41879,0.28603,0.21304,0.12398,0.06369,0.01589,0.01361
0.06491,0.11288,0.0672,0.26961,0.28398,0.5179,0.55134,0.76181,0.7461,0.53953,0.44339,0.22555,0.10108,0.0547,0.04057,0.02681
0.08274,0.064,0.07619,0.16981,0.33686,0.51506,0.6054,0.64755,0.7981,0.67046,0.54403,0.24053,0.1497,0.06426,0.04621,0.05814
0.0907,0.04192,0.11811,0.24513,0.26458,0.44845,0.57094,0.62786,0.65485,0.66672,0.48485,0.31553,0.13764,0.08087,0.05338,0.03018
1e-05,0.00563,0.11938,0.17244,0.20775,0.42583,0.49325,0.51306,0.70043,0.7042,0.60475,0.37453,0.15506,0.04965,0.0496,0.04273
0.03779,0.06409,0.18661,0.11732,0.14152,0.25409,0.35211,0.33154,0.42782,0.35166,0.3681,0.29498,0.14789,0.04379,0.02135,0.02146
0.00492,0.01069,0.08834,0.02236,0.07837,0.13681,0.15043,0.17763,0.19288,0.19692,0.16952,0.16766,0.07086,0.03587,0.01457,0.02616
0.00698,0.00304,0.00707,0.02098,0.02888,0.0731,0.06694,0.02699,0.06092,0.05508,0.07102,0.04905,0.04283,0.01303,0.02307,0.01099
0.0,0.0,3e-05,0.0003,0.00019,0.00024,0.00041,0.00046,0.0004,0.00035,0.00024,0.00051,0.0003,0.00019,0.00019,0.00029
0.0,0.0,0.0,0.0,0.00032,0.00031,0.00032,0.00057,0.00019,7e-05,7e-05,0.0,0.0,7e-05,0.0,0.0
