group_name,value
0,24023
1,30440
2,38446
3,34380
4,30652
5,31717
6,31925
7,30233
8,30962
9,31877
10,31756
11,31946
12,31312
13,29990
14,29188
15,31030
16,30660
17,32521
18,31144
19,28756
20,29373
21,27988
22,27945
23,28912
24,29633
25,31113
26,29258
27,28946
28,28519
29,28920
30,28756
31,26983
32,27195
33,26033
34,26153
35,26245
36,24345
37,25554
38,26508
39,28023
40,28717
41,26348
42,24972
43,25657
44,26041
45,27863
46,29124
47,31907
48,33210
49,33598
50,33396
51,31950
52,32787
53,31963
54,32753
55,31298
56,30159
57,29383
58,28842
59,27250
60,27168
61,26754
62,27781
63,26153
64,20051
65,21039
66,20634
67,20306
68,17962
69,15999
70,16383
71,15067
72,14885
73,14786
74,11618
75,12050
76,10815
77,9637
78,9913
79,10094
80,9473
81,9179
82,8662
83,7320
84+,40224
