group_name,value
0,32452
1,32459
2,34677
3,36435
4,38191
5,40354
6,42045
7,45731
8,47029
9,47431
10,45406
11,43269
12,41525
13,40604
14,40152
15,39303
16,38021
17,36678
18,35436
19,33964
20,32200
21,30746
22,29788
23,29135
24,28725
25,28835
26,30040
27,32229
28,34777
29,38131
30,41473
31,42581
32,42938
33,45318
34,47911
35,50169
36,51872
37,52890
38,51023
39,48940
40,47069
41,43939
42,42213
43,41788
44,41101
45,39573
46,39251
47,39398
48,39353
49,38522
50,38189
51,37794
52,36566
53,35396
54,35022
55,35341
56,35796
57,35767
58,35746
59,37119
60,39706
61,41275
62,43041
63,44252
64,44286
65,42301
66,39855
67,37466
68,35423
69,34298
70,31884
71,30820
72,31224
73,30639
74,29058
75,22302
76,13242
77,11356
78,8090
79,8834
80,9707
81,10674
82,10328
83,7736
84+,39793
