group_name,value
0,1139729
1,1124648
2,1116304
3,1106620
4,1095945
5,1086272
6,1083690
7,1111400
8,1146394
9,1176364
10,1177167
11,1169592
12,1144541
13,1078919
14,1027157
15,993796
16,968608
17,946902
18,912077
19,896119
20,872447
21,855275
22,844924
23,832541
24,818827
25,798339
26,778532
27,755907
28,740938
29,726820
30,710475
31,690818
32,669931
33,643828
34,614591
35,587535
36,563482
37,548558
38,533569
39,519972
40,502459
41,488043
42,473801
43,460692
44,448138
45,435892
46,424657
47,413222
48,401392
49,388385
50,374481
51,360578
52,346051
53,330509
54,314949
55,298079
56,281889
57,267350
58,253810
59,240155
60,227515
61,215555
62,169065
63,145926
64,137866
65,117416
66,109994
67,129131
68,120269
69,126063
70,118186
71,108882
72,93395
73,82436
74,73680
75,68787
76,57146
77,53279
78,48205
79,42709
80,37211
81,31906
82,27094
83,22742
84+,79358
