group_name,value
0,792
1,942
2,859
3,850
4,844
5,734
6,877
7,843
8,807
9,718
10,729
11,720
12,681
13,599
14,713
15,696
16,775
17,625
18,576
19,550
20,559
21,624
22,596
23,579
24,465
25,497
26,530
27,544
28,499
29,514
30,550
31,575
32,424
33,564
34,519
35,466
36,512
37,493
38,586
39,530
40,649
41,561
42,446
43,570
44,474
45,603
46,595
47,538
48,494
49,480
50,465
51,380
52,361
53,317
54,288
55,315
56,357
57,383
58,259
59,232
60,290
61,328
62,344
63,251
64,274
65,209
66,187
67,141
68,135
69,134
70,133
71,85
72,55
73,69
74,53
75,86
76,44
77,44
78,70
79,36
80,62
81,38
82,77
83,40
84+,128
