group_name,value
0,385883
1,489206
2,581124
3,510178
4,475716
5,471055
6,475716
7,489328
8,517720
9,545559
10,587379
11,623496
12,652745
13,631590
14,589893
15,559172
16,546724
17,544149
18,521705
19,511772
20,520847
21,532498
22,545743
23,542002
24,519928
25,494235
26,474305
27,454131
28,469952
29,488838
30,483994
31,521767
32,544394
33,562851
34,588053
35,635883
36,681749
37,707074
38,720442
39,717928
40,715903
41,712164
42,682914
43,667524
44,626684
45,600930
46,579530
47,525508
48,484608
49,444075
50,408816
51,365586
52,335969
53,350502
54,381100
55,399128
56,413293
57,427457
58,408265
59,386864
60,353015
61,344063
62,317450
63,309540
64,293291
65,283664
66,266310
67,248527
68,236325
69,227801
70,222528
71,216212
72,198490
73,188618
74,167954
75,152624
76,141831
77,133185
78,107677
79,96946
80,79469
81,77017
82,71804
83,59663
84+,224428
