group_name,value
0,13613
1,15169
2,17261
3,16127
4,17526
5,17237
6,17749
7,18473
8,18371
9,18341
10,18357
11,19184
12,20178
13,20616
14,20674
15,21578
16,21467
17,21344
18,19864
19,18608
20,18640
21,17599
22,17873
23,17899
24,17503
25,18154
26,18973
27,19571
28,19673
29,20427
30,21345
31,21438
32,21318
33,21521
34,22222
35,23487
36,23909
37,25153
38,25712
39,27833
40,29282
41,30870
42,31845
43,31124
44,30215
45,29430
46,28355
47,27609
48,27858
49,20913
50,28089
51,25419
52,25751
53,24192
54,24208
55,24526
56,24924
57,24538
58,23947
59,24765
60,25799
61,26257
62,27528
63,28550
64,30902
65,34713
66,39003
67,38051
68,32980
69,20326
70,22681
71,26853
72,26393
73,27563
74,25079
75,24273
76,19560
77,20501
78,20261
79,19945
80,18310
81,17334
82,15731
83,16086
84+,81671
