group_name,value
1,1041813
2,979900
3,924775
4,898612
5,877851
6,860109
7,843911
8,826807
9,806943
10,785853
11,764583
12,740644
13,719237
14,697168
15,673879
16,649568
17,625970
18,601779
19,578480
20,554245
21,530725
22,507541
23,485320
24,463447
25,442602
26,421462
27,400171
28,380389
29,361149
30,342720
31,326577
32,311089
33,296875
34,283784
35,270554
36,259646
37,250370
38,240680
39,232418
40,224081
41,216322
42,208705
43,201272
44,193680
45,185397
46,177355
47,168677
48,161472
49,154582
50,148033
51,141676
52,135864
53,130282
54,125183
55,120158
56,115540
57,111033
58,106551
59,101962
60,97765
61,93329
62,88768
63,84092
64,79493
65,74748
66,70216
67,65658
68,61270
69,57047
70,52827
71,48624
72,44540
73,40446
74,36443
75,31997
76,28519
77,25222
78,22984
79,20205
80,17285
81,14446
82,11810
83,9483
84,7501
85+,20249
