group_name,value
0,22501
1,23246
2,24268
3,24384
4,24967
5,25125
6,25411
7,25623
8,25068
9,24733
10,24865
11,25406
12,25941
13,26547
14,27015
15,26367
16,26915
17,27369
18,26698
19,25978
20,25935
21,25621
22,25528
23,25535
24,25854
25,26231
26,27745
27,28089
28,29371
29,30256
30,30746
31,31190
32,31959
33,31561
34,32144
35,33699
36,33486
37,35595
38,36713
39,39610
40,42556
41,45601
42,45577
43,44327
44,42462
45,40189
46,39704
47,37444
48,37678
49,28945
50,35964
51,33134
52,33190
53,32467
54,31560
55,32768
56,33306
57,33249
58,31579
59,33623
60,34189
61,34374
62,37469
63,37922
64,43073
65,45798
66,52654
67,48875
68,48935
69,29637
70,32222
71,35934
72,35432
73,37204
74,34646
75,28932
76,24330
77,25842
78,26598
79,26166
80,23202
81,21404
82,21947
83,23010
84+,111518
