group_name,value
1,79946
2,78414
3,77218
4,75850
5,74569
6,73334
7,73667
8,73890
9,73991
10,73968
11,73850
12,72706
13,70224
14,67935
15,65718
16,63772
17,62116
18,60395
19,57880
20,55769
21,53714
22,52091
23,50730
24,49424
25,48314
26,47235
27,46027
28,45101
29,44216
30,43110
31,41425
32,39974
33,38484
34,36909
35,35127
36,33439
37,31888
38,30436
39,28899
40,27496
41,25915
42,24458
43,23064
44,21787
45,20529
46,19420
47,18430
48,17817
49,17412
50,17111
51,16899
52,16660
53,16402
54,16055
55,15798
56,15464
57,15079
58,14595
59,14087
60,13482
61,12822
62,12107
63,11343
64,10563
65,9779
66,9012
67,8216
68,7448
69,6738
70,6064
71,5439
72,4862
73,4325
74,3830
75,3210
76,3107
77,3059
78,2820
79,2510
80,2181
81,1862
82,1567
83,1310
84,1088
85+,3928
