group_name,value
0,873
1,1003
2,729
3,779
4,837
5,804
6,824
7,770
8,707
9,663
10,716
11,630
12,604
13,675
14,715
15,686
16,729
17,690
18,661
19,695
20,809
21,759
22,705
23,822
24,747
25,754
26,719
27,827
28,777
29,837
30,826
31,772
32,736
33,653
34,680
35,702
36,721
37,617
38,811
39,703
40,781
41,824
42,687
43,623
44,622
45,755
46,862
47,723
48,829
49,793
50,746
51,641
52,635
53,520
54,595
55,575
56,709
57,679
58,566
59,483
60,538
61,505
62,455
63,442
64,388
65,360
66,338
67,318
68,226
69,204
70,210
71,191
72,145
73,111
74,124
75,103
76,89
77,83
78,55
79,80
80,59
81,79
82,95
83,46
84+,266
