group_name,value
0,184660
1,180669
2,178092
3,175107
4,172517
5,171002
6,169509
7,168248
8,167659
9,167169
10,167063
11,166744
12,164400
13,161000
14,151653
15,144942
16,136988
17,131186
18,125583
19,120478
20,114936
21,111109
22,106366
23,99633
24,96768
25,94094
26,92453
27,89568
28,86964
29,84814
30,82402
31,80697
32,79174
33,77897
34,76798
35,75716
36,74578
37,73341
38,72210
39,70905
40,67566
41,66376
42,65345
43,63364
44,61390
45,60094
46,58702
47,56372
48,54212
49,51258
50,48492
51,46747
52,44310
53,42457
54,41074
55,38705
56,36703
57,35063
58,33155
59,30906
60,28805
61,26960
62,25125
63,23315
64,21511
65,19954
66,18508
67,16842
68,15228
69,13672
70,12225
71,11161
72,10116
73,9036
74,7981
75,7209
76,6524
77,5676
78,4884
79,4208
80,3664
81,3251
82,2804
83,2388
84+,9197
