group_name,value
0,88933
1,110897
2,137497
3,128084
4,120380
5,121652
6,123709
7,120309
8,122245
9,123726
10,127387
11,127160
12,126707
13,130716
14,125609
15,133680
16,131727
17,129983
18,112832
19,103663
20,102024
21,101170
22,106661
23,109206
24,112727
25,114191
26,113162
27,114575
28,112500
29,120606
30,123064
31,117172
32,118514
33,116701
34,119839
35,123500
36,112884
37,118236
38,128031
39,138786
40,141890
41,134952
42,136259
43,138333
44,142412
45,148391
46,147798
47,153202
48,152034
49,152348
50,155259
51,149228
52,149612
53,143109
54,135701
55,137166
56,125521
57,121059
58,112030
59,111577
60,108840
61,109084
62,111995
63,107568
64,84140
65,84454
66,75215
67,82083
68,68852
69,62456
70,58865
71,57680
72,61270
73,56076
74,46959
75,46889
76,44188
77,45896
78,44048
79,44153
80,43421
81,40179
82,38069
83,38383
84+,202515
