group_name,value
1,1994
2,2009
3,2033
4,2054
5,2070
6,2083
7,2095
8,2104
9,2112
10,2115
11,2121
12,2101
13,2080
14,2302
15,2521
16,2464
17,2444
18,2448
19,2508
20,2580
21,2621
22,2692
23,2829
24,2938
25,2970
26,2967
27,3078
28,3206
29,3305
30,3312
31,3264
32,3231
33,3161
34,3076
35,2993
36,2929
37,2884
38,2863
39,2865
40,2832
41,2791
42,2744
43,2669
44,2587
45,2539
46,2504
47,2496
48,2473
49,2453
50,2441
51,2424
52,2420
53,2394
54,2374
55,2366
56,2339
57,2321
58,2288
59,2238
60,2153
61,2059
62,1972
63,1865
64,1749
65,1641
66,1547
67,1441
68,1329
69,1211
70,1124
71,1037
72,958
73,883
74,812
75,774
76,719
77,676
78,621
79,566
80,509
81,446
82,393
83,341
84,293
85+,1287
