group_name,value
0,18536
1,18530
2,17792
3,16797
4,16284
5,16266
6,17036
7,17227
8,15861
9,15165
10,14931
11,14056
12,14986
13,14117
14,15018
15,15174
16,16894
17,16487
18,18063
19,19491
20,22428
21,23741
22,26474
23,27371
24,27733
25,28102
26,28080
27,29349
28,27469
29,27212
30,29096
31,27451
32,27212
33,25582
34,26493
35,25987
36,24847
37,23769
38,24073
39,23050
40,23994
41,21314
42,20732
43,21082
44,22699
45,24056
46,25173
47,26836
48,29520
49,29935
50,31786
51,30026
52,30597
53,30286
54,29342
55,30232
56,29534
57,26742
58,27462
59,25599
60,25704
61,26384
62,18880
63,20854
64,17542
65,11987
66,9333
67,7297
68,11814
69,15202
70,16074
71,17480
72,16692
73,17032
74,13207
75,11651
76,8870
77,9633
78,10205
79,9702
80,9283
81,7688
82,7681
83,6129
84+,19983
