group_name,value
0,144087
1,143808
2,143436
3,143227
4,143664
5,144047
6,144672
7,144881
8,142810
9,138309
10,134885
11,132871
12,131675
13,129201
14,122751
15,117884
16,114163
17,111494
18,108561
19,105080
20,101376
21,99011
22,96264
23,94116
24,93183
25,91058
26,89434
27,90092
28,89841
29,89444
30,88665
31,87426
32,85010
33,81928
34,78305
35,74663
36,71155
37,67646
38,64387
39,61454
40,58478
41,55608
42,52829
43,50246
44,48307
45,46020
46,44016
47,42176
48,40308
49,38603
50,37006
51,35516
52,34152
53,32979
54,31830
55,30730
56,29732
57,28625
58,27566
59,26370
60,25131
61,23964
62,22639
63,21381
64,20163
65,18943
66,17759
67,16635
68,15559
69,14579
70,13584
71,12642
72,11780
73,10663
74,10287
75,8674
76,8189
77,7400
78,6619
79,5904
80,5222
81,4586
82,4001
83,3456
84+,13605
