group_name,value
0,3868314
1,4428666
2,5045693
3,5492291
4,5603027
5,6195368
6,5932459
7,5904516
8,5766472
9,6274510
10,6265619
11,6300230
12,5987707
13,5953890
14,5908246
15,5514120
16,5910470
17,5632319
18,6053356
19,5701855
20,5334401
21,4654426
22,4249581
23,3974922
24,3872284
25,3640253
26,3727175
27,3540312
28,3720269
29,3309393
30,3265415
31,2834854
32,2731102
33,3013302
34,2930111
35,3196196
36,2827391
37,2903280
38,2723799
39,2936937
40,2749122
41,2483354
42,2613221
43,2152971
44,2139475
45,1933482
46,1953248
47,1748683
48,1751620
49,1829731
50,1716137
51,1712088
52,1714866
53,1550946
54,1491013
55,1647155
56,1604130
57,1650250
58,1645567
59,1624214
60,1450845
61,1252235
62,1273429
63,1262633
64,1217386
65,1066483
66,997183
67,892798
68,1082280
69,897877
70,808812
71,629967
72,465331
73,492955
74,398333
75,422782
76,368010
77,328081
78,268704
79,382377
80,312760
81,220203
82,230045
83,120897
84+,679104
