group_name,value
0,1450418
1,1398136
2,1668864
3,1610963
4,1627210
5,1739571
6,1709051
7,1904266
8,1913325
9,1827233
10,1870001
11,1945718
12,1973707
13,1889183
14,1962319
15,1962218
16,2021789
17,1916058
18,1937570
19,2023308
20,2021942
21,2222419
22,2183397
23,2100492
24,2018045
25,1912415
26,2008985
27,1815086
28,1882097
29,1563488
30,1665574
31,1492073
32,1646595
33,1478256
34,1740027
35,1611520
36,1600993
37,1587477
38,1587681
39,1497742
40,1418937
41,1407701
42,1486353
43,1299491
44,1169364
45,1151599
46,1130038
47,1094508
48,1119712
49,1048348
50,1095873
51,1009174
52,881730
53,905468
54,812036
55,843771
56,864521
57,769875
58,753983
59,796498
60,671990
61,672191
62,623654
63,547380
64,599613
65,433096
66,463665
67,458251
68,379294
69,379598
70,353279
71,303678
72,242233
73,210044
74,208475
75,153104
76,149611
77,112866
78,163480
79,116208
80,116208
81,90192
82,86953
83,54611
84+,261011
