group_name,value
0,29848
1,30327
2,30045
3,31194
4,32225
5,32929
6,32949
7,32329
8,31796
9,30858
10,29985
11,29166
12,28295
13,27369
14,26300
15,25124
16,23881
17,22898
18,22276
19,21663
20,21278
21,22769
22,27545
23,35355
24,43907
25,52679
26,62324
27,71512
28,78956
29,85644
30,90560
31,91688
32,93958
33,97673
34,103553
35,105812
36,99805
37,96454
38,93759
39,88928
40,86348
41,80905
42,74816
43,70134
44,63488
45,57745
46,52436
47,48245
48,44451
49,40360
50,37523
51,34713
52,32219
53,29549
54,26306
55,23309
56,20398
57,18320
58,16458
59,14683
60,13632
61,12085
62,10500
63,9614
64,8384
65,7182
66,6144
67,5271
68,4560
69,3806
70,3209
71,2765
72,2429
73,2227
74,1816
75,1484
76,1381
77,1253
78,1116
79,964
80,827
81,683
82,531
83,442
84+,2125
