group_name,value
1,148955
2,148277
3,151753
4,161113
5,167837
6,167865
7,159993
8,158764
9,161392
10,156910
11,151669
12,149306
13,147214
14,148848
15,139805
16,131098
17,123971
18,116201
19,113907
20,111517
21,107271
22,103918
23,103055
24,106119
25,103706
26,104725
27,105733
28,111589
29,113261
30,112573
31,110919
32,111822
33,111332
34,115042
35,110870
36,109608
37,106100
38,102681
39,98887
40,93241
41,88333
42,84991
43,82704
44,83038
45,77784
46,76086
47,75673
48,72334
49,71197
50,68199
51,66774
52,66049
53,66140
54,66475
55,63191
56,62226
57,59277
58,58545
59,59717
60,59553
61,56388
62,55396
63,54443
64,53357
65,48277
66,44795
67,40557
68,37217
69,34262
70,30516
71,27521
72,25339
73,22745
74,21176
75,17700
76,14400
77,12208
78,9266
79,5862
80,4403
81,4463
82,5688
83,6172
84,6004
85+,25306
