group_name,value
1,168399
2,164414
3,161373
4,158025
5,155049
6,151819
7,148692
8,145339
9,142120
10,138852
11,135760
12,135088
13,130907
14,126687
15,122580
16,118480
17,114373
18,110321
19,106181
20,102052
21,97909
22,93945
23,90297
24,86922
25,83896
26,81226
27,78787
28,76466
29,74099
30,71625
31,69100
32,66505
33,64203
34,62013
35,59985
36,58009
37,56125
38,54201
39,52246
40,50228
41,48156
42,46118
43,44189
44,42368
45,40684
46,39152
47,37704
48,36322
49,34996
50,33753
51,32552
52,31376
53,30191
54,28970
55,27728
56,26464
57,25213
58,24005
59,22850
60,21759
61,20728
62,19717
63,18713
64,17702
65,16688
66,15675
67,14666
68,13676
69,12701
70,11742
71,10818
72,9916
73,9059
74,8246
75,7520
76,6850
77,6182
78,5533
79,4921
80,4351
81,3818
82,3320
83,2864
84,2443
85+,9822
