group_name,value
0,38449
1,35492
2,35064
3,31696
4,28912
5,29972
6,30777
7,31037
8,30015
9,27345
10,26664
11,25425
12,26793
13,25695
14,26269
15,27264
16,30480
17,30702
18,32513
19,32237
20,36941
21,38557
22,41898
23,43234
24,43758
25,43606
26,44937
27,46952
28,42412
29,41114
30,41200
31,41417
32,40639
33,40936
34,41617
35,40703
36,40276
37,39195
38,37740
39,38049
40,37216
41,35043
42,33670
43,34319
44,34448
45,35378
46,38103
47,39817
48,40946
49,41957
50,45282
51,42973
52,43033
53,42368
54,39432
55,42893
56,40946
57,37481
58,39346
59,36768
60,35600
61,36221
62,25420
63,29351
64,23349
65,15137
66,11823
67,10380
68,16505
69,20013
70,21759
71,23993
72,21209
73,21230
74,17932
75,14618
76,11299
77,11585
78,13651
79,11331
80,11931
81,9861
82,10147
83,7433
84+,25766
