group_name,value
0,588348
1,597746
2,608779
3,625641
4,642817
5,665511
6,689728
7,712213
8,742277
9,763474
10,788181
11,810254
12,817423
13,816176
14,826301
15,834577
16,846486
17,860798
18,876751
19,893493
20,910213
21,926781
22,936275
23,929627
24,932413
25,981929
26,1040113
27,1055159
28,1033632
29,1011239
30,1019202
31,1028182
32,1029857
33,1023325
34,1008611
35,1002010
36,998666
37,996578
38,1008462
39,1024806
40,1052310
41,1073270
42,1074267
43,1075704
44,1069985
45,1066967
46,1060649
47,1048338
48,1050296
49,1059217
50,1077149
51,1088577
52,1090063
53,1097302
54,1093682
55,1085244
56,1068609
57,1044289
58,1028493
59,1010297
60,994104
61,970371
62,935164
63,909458
64,880134
65,843908
66,803172
67,758262
68,718995
69,677056
70,638112
71,602154
72,563423
73,528411
74,490366
75,450364
76,407835
77,365802
78,332343
79,302000
80,275231
81,253128
82,234788
83,218957
84+,1316907
