group_name,value
0,29545
1,28709
2,27204
3,24905
4,22527
5,22531
6,23082
7,23062
8,22140
9,20590
10,20138
11,19449
12,20697
13,19971
14,21328
15,21553
16,25023
17,24497
18,24399
19,24891
20,28265
21,29410
22,31734
23,33972
24,33047
25,34523
26,33805
27,35787
28,33540
29,32627
30,33279
31,31816
32,30719
33,30226
34,30670
35,30450
36,29521
37,27441
38,28790
39,27477
40,27865
41,26792
42,26959
43,28199
44,29296
45,28946
46,31339
47,34376
48,35180
49,35828
50,36599
51,34563
52,34230
53,32696
54,31155
55,32558
56,30507
57,26446
58,26984
59,26486
60,22678
61,23999
62,18960
63,21806
64,16248
65,10034
66,8321
67,8966
68,13707
69,15514
70,17891
71,19286
72,17809
73,18233
74,16623
75,11510
76,7401
77,7922
78,9406
79,8725
80,9479
81,8685
82,8265
83,6539
84+,19143
