group_name,value
0,10303
1,13598
2,16967
3,16980
4,16935
5,16886
6,15669
7,15812
8,16076
9,16807
10,16816
11,17747
12,17363
13,16788
14,17424
15,18967
16,18702
17,16937
18,15274
19,14701
20,14215
21,14687
22,15128
23,15474
24,15359
25,15426
26,15056
27,14936
28,15706
29,15437
30,15876
31,14955
32,15690
33,14915
34,15586
35,15690
36,15906
37,16669
38,18161
39,20165
40,19818
41,19907
42,19812
43,20260
44,20536
45,22690
46,22298
47,23496
48,23998
49,23679
50,23776
51,24348
52,24482
53,24713
54,25185
55,23964
56,23740
57,22839
58,21774
59,20661
60,20843
61,20886
62,21549
63,20527
64,15070
65,15091
66,14711
67,14501
68,13215
69,11906
70,11334
71,10707
72,10847
73,10036
74,8236
75,8022
76,8192
77,7754
78,7915
79,7930
80,8022
81,6945
82,6613
83,5813
84+,30250
