group_name,value
0,114066
1,165533
2,197066
3,174379
4,146360
5,135482
6,127949
7,113981
8,112711
9,108395
10,105771
11,104881
12,102512
13,122912
14,139376
15,159396
16,182887
17,218482
18,255770
19,306476
20,385920
21,478274
22,565210
23,544597
24,539180
25,525424
26,520937
27,512641
28,489998
29,456350
30,435907
31,410046
32,384440
33,374493
34,371233
35,370557
36,366789
37,367593
38,378725
39,379488
40,374069
41,363446
42,358578
43,361795
44,359636
45,367805
46,373603
47,342749
48,342621
49,327046
50,296149
51,287768
52,288022
53,280361
54,283535
55,284509
56,271431
57,270584
58,236851
59,216494
60,198335
61,170105
62,158253
63,149577
64,133069
65,124943
66,114278
67,105897
68,99971
69,100395
70,100607
71,102130
72,102680
73,97475
74,88459
75,86808
76,84819
77,76269
78,70852
79,62937
80,53921
81,46684
82,44483
83,35045
84+,153555
