group_name,value
0,15874
1,15691
2,15056
3,13816
4,13673
5,13806
6,14078
7,13955
8,13849
9,12868
10,12927
11,12653
12,13491
13,12978
14,13852
15,14031
16,16725
17,16550
18,17160
19,18098
20,20033
21,21309
22,22790
23,23685
24,22999
25,23582
26,23937
27,25133
28,23575
29,23357
30,24252
31,23158
32,23738
33,21979
34,23394
35,23592
36,23324
37,21452
38,23092
39,22134
40,22110
41,19923
42,19419
43,19712
44,19897
45,21038
46,21571
47,22718
48,24441
49,24408
50,27198
51,25846
52,27775
53,26628
54,26316
55,26436
56,25989
57,23284
58,24401
59,23052
60,22767
61,25216
62,18363
63,19708
64,15582
65,11214
66,8480
67,7287
68,13823
69,16646
70,16300
71,18144
72,17885
73,17365
74,13782
75,10992
76,8742
77,9352
78,10698
79,10111
80,10074
81,8540
82,8202
83,6634
84+,22866
