group_name,value
0,158419
1,176510
2,169374
3,160065
4,154688
5,150234
6,146946
7,143529
8,141538
9,139650
10,139399
11,139801
12,142131
13,145970
14,151819
15,158754
16,162423
17,164631
18,161851
19,153268
20,144288
21,135095
22,128863
23,123735
24,118615
25,113326
26,108475
27,103547
28,98267
29,92532
30,88206
31,82871
32,79173
33,76951
34,75895
35,75637
36,75564
37,73798
38,71474
39,68343
40,65350
41,63097
42,61282
43,60139
44,60161
45,60736
46,60966
47,60037
48,58226
49,55838
50,52766
51,49423
52,47209
53,45509
54,43581
55,42704
56,41461
57,40387
58,38677
59,37442
60,36209
61,34608
62,32859
63,30926
64,29563
65,27885
66,26445
67,25334
68,24822
69,24419
70,24761
71,24214
72,23435
73,22121
74,20473
75,18436
76,16722
77,15418
78,14114
79,13443
80,13024
81,12537
82,12254
83,12882
84+,65186
