group_name,value
0,923193
1,960460
2,1023236
3,988185
4,1032123
5,1042233
6,1056761
7,1072769
8,1060369
9,1054032
10,1056078
11,1095571
12,1118541
13,1152652
14,1164339
15,1189584
16,1186269
17,1195633
18,1188643
19,1185206
20,1201167
21,1195275
22,1181794
23,1187247
24,1178890
25,1212962
26,1251344
27,1299647
28,1345014
29,1376084
30,1433483
31,1470180
32,1476534
33,1484916
34,1498247
35,1561310
36,1599276
37,1657928
38,1709838
39,1798843
40,1892636
41,1999893
42,2036292
43,1993477
44,1935382
45,1877437
46,1856970
47,1778423
48,1790573
49,1402980
50,1727670
51,1600672
52,1595813
53,1525826
54,1501152
55,1512271
56,1530296
57,1494867
58,1456581
59,1519936
60,1570803
61,1576978
62,1666400
63,1757340
64,1878629
65,2040341
66,2258475
67,2152345
68,1993936
69,1246670
70,1314735
71,1567632
72,1563040
73,1619324
74,1508870
75,1345888
76,1148064
77,1193636
78,1195299
79,1170694
80,1052698
81,961950
82,936799
83,932545
84+,4523038
