0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00193,0.0016,0.00085,0.00778,0.00583,0.00329,0.00303,0.00285,0.00315,0.00265,0.00174,0.00105,0.0006,0.0005,0.00017,0.0
0.01191,0.03755,0.0311,0.11854,0.21551,0.20204,0.16771,0.18517,0.1404,0.11718,0.10112,0.05951,0.04753,0.01802,0.02401,0.00674
0.08111,0.1004,0.09336,0.24316,0.47882,0.78901,0.56144,0.54706,0.51001,0.37293,0.34639,0.20503,0.14756,0.0695,0.04367,0.01313
0.05227,0.1594,0.10557,0.13077,0.33083,0.53287,0.69447,0.60744,0.54996,0.468,0.31963,0.23808,0.13855,0.07117,0.01775,0.01521
0.07164,0.12459,0.07417,0.29758,0.31344,0.57163,0.60854,0.84084,0.8235,0.5955,0.48939,0.24895,0.11157,0.06037,0.04478,0.02959
0.09149,0.07077,0.08424,0.18777,0.37248,0.56951,0.66941,0.716,0.88248,0.74134,0.60154,0.26596,0.16553,0.07105,0.0511,0.06429
0.09802,0.04531,0.12765,0.26493,0.28595,0.48467,0.61705,0.67857,0.70774,0.72056,0.52401,0.34102,0.14876,0.0874,0.05769,0.03262
1e-05,0.00588,0.12468,0.18009,0.21698,0.44473,0.51514,0.53583,0.73152,0.73545,0.63159,0.39115,0.16195,0.05185,0.0518,0.04462
0.03017,0.05117,0.14899,0.09367,0.11299,0.20287,0.28112,0.2647,0.34157,0.28076,0.29389,0.23551,0.11808,0.03496,0.01705,0.01714
0.00203,0.00442,0.03648,0.00923,0.03236,0.05649,0.06212,0.07335,0.07965,0.08132,0.07,0.06924,0.02926,0.01481,0.00602,0.0108
0.00064,0.00028,0.00065,0.00192,0.00264,0.00668,0.00611,0.00246,0.00556,0.00503,0.00649,0.00448,0.00391,0.00119,0.00211,0.001
0.0,0.0,3e-05,0.0003,0.00019,0.00024,0.00041,0.00046,0.0004,0.00035,0.00024,0.00051,0.0003,0.00019,0.00019,0.00029
0.0,0.0,0.0,0.0,0.00032,0.00031,0.00032,0.00057,0.00019,7e-05,7e-05,0.0,0.0,7e-05,0.0,0.0
