group_name,value
0,68727
1,83005
2,88781
3,89419
4,93738
5,95523
6,97316
7,97039
8,94978
9,91530
10,87713
11,80935
12,75613
13,73092
14,71681
15,64937
16,59585
17,56252
18,54060
19,52409
20,52199
21,66712
22,86755
23,105039
24,100947
25,101442
26,106811
27,107539
28,113095
29,121167
30,124735
31,127986
32,120235
33,133378
34,133380
35,143182
36,132969
37,124193
38,129098
39,113643
40,109472
41,110118
42,90327
43,93852
44,78936
45,75346
46,70120
47,61077
48,58738
49,50416
50,45416
51,44052
52,38003
53,38588
54,31558
55,29726
56,26717
57,23994
58,24089
59,21670
60,19123
61,18378
62,14776
63,19332
64,13906
65,12536
66,11182
67,10077
68,9224
69,8627
70,8220
71,7832
72,7403
73,6926
74,6405
75,5854
76,5327
77,4833
78,4369
79,3943
80,3546
81,3167
82,2811
83,2468
84+,11825
