group_name,value
0,6432
1,6302
2,6190
3,6016
4,5996
5,5804
6,5752
7,5810
8,5908
9,5983
10,6021
11,6041
12,5407
13,5451
14,5596
15,5659
16,5640
17,5510
18,5307
19,5053
20,4816
21,4604
22,4394
23,4115
24,3855
25,3629
26,3427
27,3295
28,3177
29,3039
30,2931
31,2846
32,2816
33,2749
34,2672
35,2634
36,2621
37,2644
38,2708
39,2728
40,2722
41,2672
42,2584
43,2494
44,2388
45,2285
46,2210
47,2101
48,1966
49,1848
50,1740
51,1645
52,1604
53,1548
54,1462
55,1376
56,1289
57,1217
58,1180
59,1155
60,1122
61,1075
62,1020
63,959
64,892
65,814
66,737
67,683
68,637
69,603
70,568
71,525
72,476
73,420
74,376
75,342
76,315
77,296
78,276
79,260
80,246
81,235
82,221
83,200
84+,822
