group_name,value
0,83390
1,104244
2,132415
3,122592
4,114737
5,110423
6,111109
7,108820
8,107742
9,113513
10,113236
11,110453
12,110321
13,109054
14,104987
15,109185
16,106663
17,103734
18,102218
19,100324
20,102889
21,98881
22,95937
23,97497
24,99421
25,98211
26,100047
27,103996
28,104739
29,107158
30,106124
31,97482
32,99391
33,96083
34,94581
35,99857
36,93561
37,95091
38,104521
39,106081
40,107260
41,99332
42,94450
43,92950
44,92979
45,102481
46,100688
47,102291
48,105469
49,103719
50,107363
51,102248
52,102379
53,100863
54,97292
55,96243
56,94888
57,90006
58,89423
59,87003
60,87310
61,87718
62,92206
63,85255
64,68991
65,71017
66,71351
67,72401
68,67023
69,60465
70,60494
71,54009
72,53120
73,49681
74,46562
75,46227
76,40849
77,39770
78,37250
79,35603
80,35108
81,32236
82,28825
83,25896
84+,139395
