group_name,value
0,1099
1,1105
2,1110
3,1108
4,1041
5,974
6,1056
7,1037
8,1113
9,1082
10,1086
11,1168
12,1226
13,1246
14,1391
15,1408
16,1275
17,1252
18,1246
19,1255
20,1277
21,1307
22,1357
23,1471
24,1321
25,1360
26,1465
27,1486
28,1504
29,1455
30,1414
31,1406
32,1375
33,1480
34,1429
35,1400
36,1424
37,1415
38,1387
39,1380
40,1342
41,1330
42,1284
43,1298
44,1267
45,1234
46,1265
47,1311
48,1278
49,1241
50,1216
51,1290
52,1370
53,1369
54,1338
55,1309
56,1314
57,1302
58,1332
59,1271
60,1176
61,1115
62,1066
63,1051
64,1022
65,967
66,882
67,815
68,762
69,705
70,628
71,621
72,621
73,552
74,468
75,421
76,402
77,376
78,348
79,288
80,260
81,235
82,205
83,183
84+,1028
