group_name,value
0,16638
1,20580
2,26767
3,23196
4,21214
5,21794
6,21165
7,21221
8,22499
9,23287
10,23534
11,22921
12,22133
13,23031
14,21727
15,23431
16,22448
17,21130
18,21149
19,22719
20,21973
21,21874
22,21154
23,21229
24,21468
25,21002
26,20182
27,22363
28,22814
29,22928
30,24745
31,22224
32,23765
33,22164
34,22005
35,23296
36,21882
37,23276
38,24224
39,25979
40,26612
41,24641
42,24331
43,24554
44,24355
45,27305
46,26019
47,26736
48,26095
49,26903
50,27389
51,28177
52,30267
53,30403
54,28870
55,29507
56,29419
57,29948
58,30116
59,27993
60,27767
61,30017
62,28439
63,27615
64,19767
65,20229
66,19421
67,20035
68,18298
69,17208
70,16420
71,16018
72,15496
73,15177
74,12210
75,12251
76,10718
77,10658
78,9901
79,10427
80,10670
81,9890
82,9810
83,8576
84+,40986
