group_name,value
0,558673
1,567094
2,609965
3,603560
4,633826
5,622157
6,576860
7,648968
8,619262
9,625443
10,620906
11,663328
12,643442
13,655561
14,649661
15,612428
16,634592
17,658175
18,652312
19,642845
20,628020
21,656998
22,637262
23,619544
24,590378
25,633080
26,635004
27,644955
28,654963
29,625742
30,591984
31,626415
32,623838
33,611888
34,585094
35,625574
36,659295
37,629942
38,643649
39,607015
40,648429
41,609274
42,603616
43,607481
44,602720
45,548349
46,522358
47,487572
48,488954
49,497299
50,493304
51,519837
52,469199
53,470412
54,470954
55,437532
56,415089
57,401533
58,402784
59,378418
60,365964
61,320872
62,322366
63,288981
64,253092
65,278001
66,250629
67,268422
68,217076
69,208468
70,207721
71,136396
72,164496
73,143248
74,160856
75,141194
76,143790
77,165803
78,100995
79,97166
80,78626
81,65780
82,69289
83,46287
84+,249919
