group_name,value
0,10702
1,11306
2,11585
3,11892
4,11855
5,12296
6,12295
7,12452
8,12310
9,12518
10,12236
11,12808
12,13215
13,13579
14,13806
15,14526
16,14378
17,14364
18,12097
19,10113
20,10510
21,10879
22,11125
23,11367
24,11076
25,10952
26,11292
27,11888
28,12945
29,13062
30,14011
31,14292
32,14217
33,14538
34,14614
35,14937
36,15552
37,15703
38,16134
39,17253
40,18285
41,18785
42,18904
43,18116
44,17758
45,17245
46,18155
47,17131
48,17506
49,14727
50,17898
51,17306
52,17889
53,17352
54,18251
55,19355
56,19642
57,19738
58,18415
59,20685
60,21111
61,21759
62,22350
63,23732
64,24613
65,25529
66,27460
67,24852
68,22686
69,14115
70,13924
71,16943
72,15862
73,18105
74,17391
75,16529
76,14443
77,14895
78,14891
79,14720
80,14392
81,13343
82,12679
83,13388
84+,63019
