group_name,value
0,469048
1,466354
2,499352
3,516387
4,551085
5,575559
6,599432
7,570421
8,595300
9,566356
10,627357
11,587823
12,590974
13,595719
14,605760
15,638615
16,697303
17,716717
18,778987
19,762161
20,760670
21,716063
22,685105
23,719803
24,643176
25,626142
26,618233
27,609564
28,579468
29,542914
30,509262
31,475820
32,488645
33,494201
34,497744
35,481533
36,493717
37,472198
38,440363
39,452391
40,419459
41,458915
42,423080
43,415196
44,417941
45,388082
46,343565
47,340610
48,361711
49,325876
50,303468
51,300840
52,284955
53,275320
54,291650
55,268521
56,290838
57,223313
58,239053
59,203741
60,213560
61,218004
62,196707
63,202983
64,191804
65,203898
66,190053
67,192969
68,163775
69,173122
70,141405
71,117886
72,101583
73,77710
74,75304
75,61825
76,74494
77,81685
78,86875
79,73827
80,70206
81,51144
82,46098
83,41783
84+,152596
