group_name,value
0,19685
1,17921
2,18127
3,19069
4,19840
5,20453
6,20901
7,21185
8,21294
9,21236
10,21010
11,20624
12,20113
13,19497
14,18781
15,17989
16,17279
17,16873
18,16908
19,17392
20,18302
21,19533
22,20913
23,22356
24,23844
25,25382
26,26971
27,28663
28,30493
29,32479
30,34620
31,36814
32,38830
33,40480
34,41720
35,42522
36,42798
37,42495
38,41649
39,40271
40,38390
41,36187
42,33951
43,31818
44,29833
45,27979
46,26240
47,24602
48,23028
49,21529
50,20099
51,18756
52,17525
53,16409
54,15406
55,14515
56,13686
57,12869
58,12061
59,11229
60,10408
61,9601
62,8839
63,8132
64,7476
65,6871
66,6284
67,5680
68,5066
69,4438
70,3797
71,3183
72,2665
73,2265
74,1988
75,1832
76,1745
77,1676
78,1590
79,1479
80,1338
81,1197
82,1053
83,913
84+,4862
