group_name,value
1,322226
2,323488
3,325333
4,327490
5,330262
6,332673
7,334742
8,337950
9,342790
10,350123
11,357264
12,356072
13,354453
14,358298
15,361146
16,362960
17,363779
18,363317
19,361174
20,357285
21,351707
22,344563
23,336848
24,330861
25,327543
26,327321
27,327375
28,330021
29,331154
30,330183
31,327284
32,322368
33,316644
34,311850
35,308676
36,307021
37,306740
38,307969
39,310568
40,314620
41,320131
42,326910
43,333140
44,335248
45,332088
46,323778
47,310506
48,294589
49,281446
50,272357
51,267215
52,265910
53,267040
54,267319
55,266057
56,263232
57,258940
58,253787
59,248882
60,244543
61,240795
62,237503
63,234129
64,229591
65,223656
66,216394
67,207863
68,198568
69,189570
70,181214
71,173454
72,166233
73,158985
74,150549
75,140431
76,129288
77,117501
78,105053
79,93021
80,81740
81,71245
82,61584
83,52832
84,45121
85+,204856
