group_name,value
0,18087
1,18158
2,17627
3,16130
4,15681
5,15188
6,15549
7,15218
8,14436
9,13364
10,13045
11,13139
12,13316
13,12176
14,12622
15,13488
16,13851
17,12518
18,11923
19,14174
20,16635
21,17118
22,18879
23,19809
24,19579
25,20384
26,20474
27,22070
28,21362
29,20121
30,20480
31,19711
32,18955
33,17947
34,18869
35,17849
36,16801
37,16674
38,15615
39,14648
40,14749
41,13539
42,13139
43,13379
44,13947
45,14163
46,14558
47,15674
48,16577
49,17364
50,17879
51,17711
52,16831
53,16731
54,16089
55,16993
56,16649
57,14219
58,14412
59,13106
60,12865
61,12566
62,8501
63,9606
64,7514
65,4892
66,3642
67,3424
68,5553
69,6530
70,7502
71,6971
72,7075
73,6895
74,5462
75,5345
76,3841
77,3676
78,4048
79,3898
80,3600
81,3071
82,2894
83,2243
84+,7394
