group_name,value
0,34436
1,43282
2,55185
3,50474
4,45689
5,45139
6,44526
7,43173
8,44816
9,46115
10,46757
11,45702
12,44264
13,44241
14,44543
15,46132
16,45988
17,44107
18,41457
19,43428
20,41725
21,41882
22,40717
23,40239
24,41839
25,41336
26,38608
27,41918
28,40717
29,41869
30,41585
31,39184
32,39208
33,38165
34,36685
35,37552
36,36473
37,38717
38,39662
39,41948
40,41609
41,38789
42,37704
43,38425
44,39433
45,44259
46,42300
47,43678
48,45272
49,44840
50,45532
51,44755
52,45617
53,45120
54,42943
55,43798
56,41670
57,39032
58,38947
59,36910
60,37340
61,36146
62,38268
63,36242
64,27377
65,28615
66,26061
67,26680
68,24624
69,23418
70,22326
71,22806
72,21896
73,19640
74,17967
75,17378
76,15444
77,15026
78,13564
79,13922
80,13110
81,11533
82,11921
83,11660
84+,50280
