group_name,value
0,62472
1,64217
2,58944
3,59832
4,62304
5,63331
6,65318
7,66292
8,66801
9,68394
10,65976
11,68116
12,69245
13,69731
14,73216
15,70409
16,68120
17,67182
18,65557
19,64974
20,63103
21,62213
22,62397
23,65996
24,66393
25,58944
26,56642
27,62937
28,62919
29,69383
30,74079
31,77955
32,84391
33,91352
34,95513
35,97667
36,95460
37,97370
38,95022
39,96093
40,95848
41,95352
42,96718
43,97868
44,103443
45,103172
46,106756
47,108766
48,108643
49,111690
50,104393
51,97479
52,99547
53,101907
54,103826
55,100753
56,88099
57,86156
58,87195
59,89615
60,89579
61,89556
62,91265
63,90110
64,87332
65,87670
66,87027
67,88794
68,87682
69,84246
70,83791
71,80742
72,76591
73,84819
74,79479
75,74061
76,67962
77,67429
78,57274
79,49290
80,46445
81,42390
82,37570
83,34147
84+,169484
