group_name,value
0,53598
1,54716
2,61832
3,58261
4,61323
5,63687
6,64876
7,66217
8,65412
9,67263
10,69450
11,71583
12,73936
13,74966
14,74932
15,74490
16,72734
17,68935
18,67536
19,67288
20,67823
21,67638
22,66863
23,65725
24,65782
25,65717
26,64438
27,61209
28,60301
29,60483
30,60498
31,60804
32,62254
33,63699
34,64123
35,66690
36,66471
37,70083
38,73438
39,74727
40,78008
41,81162
42,83576
43,86301
44,85713
45,81112
46,79190
47,78126
48,77753
49,75565
50,74085
51,72673
52,71198
53,70452
54,67087
55,64346
56,63410
57,62594
58,62477
59,61702
60,60098
61,58448
62,57044
63,56328
64,54408
65,53257
66,51243
67,49802
68,48345
69,46944
70,44868
71,43777
72,41503
73,40124
74,38925
75,37466
76,35842
77,33829
78,31357
79,28208
80,25704
81,22983
82,20296
83,18445
84+,109847
