group_name,value
0,70799
1,70716
2,70632
3,71172
4,73644
5,76422
6,77499
7,77905
8,77913
9,77722
10,77376
11,77146
12,76646
13,75267
14,74586
15,74096
16,73344
17,72701
18,72487
19,72672
20,71771
21,71396
22,71134
23,70806
24,70534
25,70162
26,69667
27,69151
28,68559
29,67992
30,67459
31,66936
32,66474
33,66394
34,65695
35,64938
36,64423
37,63962
38,63358
39,62722
40,61768
41,60327
42,58946
43,57635
44,56545
45,55526
46,54904
47,54398
48,53888
49,53395
50,52763
51,52131
52,51220
53,50017
54,48663
55,47454
56,46249
57,44961
58,43479
59,42022
60,40466
61,38638
62,36815
63,34886
64,33075
65,31382
66,29886
67,28431
68,27024
69,25664
70,24349
71,22888
72,21453
73,20077
74,18780
75,17114
76,15977
77,14830
78,13721
79,12658
80,11640
81,10655
82,9713
83,8792
84+,48004
