group_name,value
1,6193
2,6253
3,6294
4,6288
5,6304
6,6371
7,6475
8,6606
9,6703
10,6731
11,6686
12,6612
13,6481
14,6190
15,6256
16,6255
17,6058
18,6307
19,6624
20,6849
21,6948
22,7072
23,7198
24,7411
25,7614
26,7734
27,7934
28,8205
29,8327
30,8330
31,8358
32,8355
33,8314
34,8315
35,8339
36,8320
37,8281
38,8201
39,8080
40,7863
41,7670
42,7641
43,7609
44,7524
45,7381
46,7119
47,6866
48,6694
49,6547
50,6378
51,6237
52,6099
53,5925
54,5695
55,5410
56,5149
57,4860
58,4577
59,4376
60,4168
61,3918
62,3810
63,3742
64,3562
65,3369
66,3143
67,2867
68,2676
69,2498
70,2300
71,2124
72,1960
73,1756
74,1559
75,1372
76,1201
77,1059
78,885
79,716
80,627
81,604
82,595
83,554
84,478
85+,1833
