group_name,value
0,91435
1,101779
2,115900
3,111648
4,113987
5,115948
6,116419
7,115354
8,112988
9,111976
10,109110
11,110819
12,110966
13,118821
14,120535
15,122842
16,119520
17,112286
18,110146
19,107399
20,106503
21,107717
22,107166
23,107911
24,106174
25,108146
26,109058
27,109398
28,115224
29,125548
30,138392
31,138787
32,145390
33,145546
34,142954
35,146722
36,144519
37,145841
38,147875
39,147886
40,147764
41,150064
42,150784
43,158833
44,174373
45,179597
46,181937
47,186407
48,189446
49,190922
50,178463
51,161205
52,151920
53,145391
54,139302
55,131977
56,131745
57,132611
58,136859
59,141914
60,136082
61,121311
62,117491
63,113888
64,111659
65,119363
66,126515
67,129479
68,128840
69,127690
70,126553
71,126345
72,124329
73,119130
74,112951
75,113423
76,113674
77,105837
78,81881
79,81549
80,75286
81,63190
82,56837
83,51601
84+,248500
