group_name,value
1,316983
2,317599
3,342480
4,367858
5,390466
6,389989
7,390218
8,391049
9,393009
10,396881
11,402866
12,410963
13,420498
14,429561
15,434676
16,428718
17,414226
18,394773
19,374959
20,361660
21,355666
22,357394
23,366782
24,380085
25,394629
26,410310
27,427884
28,446226
29,464746
30,483921
31,501940
32,519125
33,536318
34,552351
35,568139
36,586287
37,606047
38,626974
39,647742
40,662324
41,669124
42,666114
43,657264
44,647627
45,636221
46,623162
47,610449
48,597525
49,581449
50,563124
51,542959
52,521308
53,498514
54,476739
55,459337
56,447057
57,439737
58,437517
59,439490
60,445105
61,453778
62,465566
63,480796
64,497149
65,510405
66,517096
67,517044
68,511002
69,501948
70,489021
71,474411
72,457454
73,437626
74,412664
75,383547
76,349824
77,311371
78,265913
79,220134
80,188733
81,168196
82,155969
83,152999
84,152215
85+,1012731
