group_name,value
0,6365
1,6360
2,6386
3,8910
4,9412
5,9683
6,9835
7,9862
8,9811
9,9766
10,9819
11,9950
12,10011
13,9968
14,9846
15,9714
16,9658
17,9625
18,9505
19,9265
20,8911
21,8474
22,8147
23,8117
24,8180
25,8264
26,8474
27,8845
28,9266
29,9464
30,9462
31,9527
32,9613
33,9543
34,9434
35,9337
36,9092
37,8725
38,8334
39,7986
40,7653
41,7366
42,7160
43,6857
44,6359
45,5938
46,5774
47,5655
48,5308
49,4885
50,4683
51,4656
52,4610
53,4537
54,4538
55,4622
56,4612
57,4495
58,4383
59,4338
60,4246
61,4030
62,3776
63,3588
64,3449
65,3240
66,2976
67,2710
68,2455
69,2249
70,2090
71,1971
72,1878
73,1806
74,1660
75,1499
76,1330
77,1168
78,1029
79,910
80,824
81,755
82,684
83,634
84+,3281
