group_name,value
0,37618
1,37108
2,35875
3,33578
4,31953
5,32591
6,33095
7,32591
8,29685
9,28712
10,28999
11,28761
12,29216
13,30204
14,30065
15,31037
16,37044
17,36736
18,41686
19,42253
20,47882
21,50165
22,53112
23,53868
24,52181
25,53882
26,54813
27,55710
28,51543
29,50060
30,52790
31,50682
32,49892
33,50249
34,50122
35,48232
36,46937
37,46426
38,47070
39,45852
40,47301
41,44108
42,42015
43,42988
44,45403
45,46181
46,47189
47,50374
48,53063
49,54967
50,57712
51,59098
52,58546
53,54443
54,51173
55,55408
56,52636
57,47749
58,48085
59,45312
60,45376
61,46790
62,33802
63,39088
64,33242
65,20660
66,17804
67,14072
68,23258
69,28334
70,31267
71,32556
72,31835
73,33306
74,26303
75,25765
76,21452
77,20058
78,20941
79,18294
80,17272
81,16005
82,14486
83,12098
84+,42301
