group_name,value
1,4314
2,4340
3,4361
4,4380
5,4396
6,4421
7,4467
8,4661
9,4870
10,5177
11,5284
12,5304
13,5336
14,5404
15,5835
16,5745
17,5792
18,5695
19,5652
20,5559
21,5523
22,5558
23,5662
24,5768
25,5960
26,6210
27,6355
28,6487
29,6619
30,6700
31,6976
32,7126
33,6558
34,6480
35,6362
36,6219
37,6076
38,5937
39,5803
40,5713
41,5655
42,5576
43,5504
44,5440
45,5412
46,5412
47,5408
48,5426
49,5430
50,5455
51,5501
52,5521
53,5541
54,5502
55,5470
56,5422
57,5324
58,5190
59,5054
60,4870
61,4635
62,4371
63,4128
64,3870
65,3619
66,3384
67,3180
68,2985
69,2790
70,2605
71,2442
72,2299
73,2178
74,2102
75,2044
76,2005
77,1948
78,1898
79,1840
80,1771
81,1488
82,1378
83,1255
84,1118
85+,5834
