group_name,value
0,21061
1,21127
2,24150
3,23032
4,22250
5,24792
6,22483
7,25853
8,24514
9,24476
10,25086
11,25868
12,24489
13,24103
14,24412
15,24190
16,24575
17,24666
18,26573
19,26970
20,26265
21,26740
22,25975
23,27237
24,26690
25,27353
26,28702
27,28478
28,26341
29,28039
30,25029
31,28411
32,26759
33,25764
34,26109
35,24981
36,26741
37,23812
38,24628
39,23500
40,22693
41,22396
42,22115
43,20053
44,19911
45,18655
46,18738
47,19092
48,18513
49,16647
50,17319
51,14423
52,15279
53,13982
54,15831
55,15177
56,13501
57,11239
58,12684
59,11383
60,10958
61,10323
62,9484
63,9916
64,8332
65,8409
66,7792
67,6549
68,5704
69,5888
70,5558
71,5066
72,4200
73,4178
74,4262
75,3870
76,4150
77,3569
78,2835
79,2410
80,2270
81,1696
82,1870
83,1138
84+,6368
