group_name,value
1,697827
2,679536
3,664440
4,649945
5,659720
6,669901
7,678784
8,676473
9,671672
10,661351
11,651023
12,636433
13,620231
14,603779
15,585778
16,569198
17,550677
18,530987
19,505369
20,484817
21,467712
22,447501
23,432415
24,417134
25,399632
26,386019
27,372967
28,359879
29,345905
30,332580
31,321117
32,312203
33,303568
34,293820
35,284444
36,276404
37,269397
38,261998
39,253818
40,243999
41,234107
42,225467
43,217162
44,207989
45,198835
46,188516
47,177349
48,166860
49,157948
50,149031
51,140694
52,133031
53,126404
54,120538
55,115039
56,110112
57,104736
58,99738
59,94907
60,90224
61,85400
62,81024
63,76606
64,72127
65,67777
66,63285
67,58855
68,54630
69,50433
70,46256
71,42271
72,38274
73,34371
74,30638
75,26887
76,24095
77,24530
78,22333
79,19488
80,16541
81,13744
82,11224
83,9035
84,7173
85+,19779
