group_name,value
0,10733
1,10704
2,10665
3,10630
4,10617
5,10620
6,10710
7,10870
8,11038
9,11113
10,11118
11,11091
12,10995
13,11010
14,11035
15,11027
16,10981
17,10871
18,10723
19,10740
20,10886
21,11127
22,11249
23,11211
24,11021
25,10745
26,10436
27,10098
28,9731
29,9349
30,9066
31,8863
32,8748
33,8745
34,8695
35,8595
36,8586
37,8667
38,8819
39,8915
40,8848
41,8559
42,8157
43,7849
44,7533
45,7200
46,6990
47,6918
48,7037
49,7283
50,7433
51,7411
52,7238
53,7001
54,6817
55,6680
56,6608
57,6578
58,6481
59,6300
60,6061
61,5754
62,5401
63,5056
64,4693
65,4372
66,4091
67,3822
68,3582
69,3313
70,3088
71,2904
72,2619
73,2336
74,2065
75,1833
76,1711
77,1615
78,1496
79,1361
80,1235
81,1155
82,1068
83,943
84+,4405
