group_name,value
0,60993
1,80153
2,95622
3,85338
4,80448
5,79387
6,78438
7,79021
8,80753
9,81414
10,81650
11,83546
12,83190
13,86704
14,87880
15,91150
16,94544
17,100391
18,97424
19,99042
20,101400
21,102348
22,105742
23,104089
24,99512
25,96093
26,93108
27,90263
28,92917
29,93413
30,97006
31,100539
32,103645
33,107735
34,108892
35,115218
36,121595
37,123578
38,126389
39,126111
40,126094
41,124980
42,123466
43,117463
44,113947
45,107535
46,100348
47,92498
48,82902
49,71965
50,63995
51,55259
52,50065
53,49543
54,49761
55,50665
56,51109
57,52197
58,48047
59,46332
60,42843
61,39754
62,38284
63,35351
64,36709
65,33977
66,31785
67,31315
68,28765
69,27312
70,25642
71,24945
72,24005
73,21647
74,18046
75,16984
76,14861
77,14121
78,11807
79,10197
80,8605
81,7161
82,5760
83,4733
84+,18185
