group_name,value
0,272487
1,291669
2,280059
3,265944
4,260299
5,258605
6,257086
7,253827
8,250681
9,249829
10,252157
11,256594
12,259149
13,263548
14,268640
15,276627
16,281489
17,284813
18,283246
19,279734
20,272380
21,266027
22,262563
23,259647
24,256791
25,252543
26,246848
27,238490
28,225625
29,210927
30,194622
31,181108
32,170252
33,162980
34,160298
35,159843
36,158229
37,154885
38,149084
39,141647
40,133143
41,127081
42,121937
43,119749
44,119185
45,120395
46,120643
47,118651
48,115556
49,111430
50,106357
51,102159
52,97815
53,94664
54,90552
55,87604
56,85876
57,83380
58,80972
59,79213
60,77845
61,74942
62,71983
63,66680
64,61224
65,55044
66,49354
67,44675
68,41982
69,40559
70,40733
71,40323
72,38578
73,35662
74,32633
75,28513
76,25082
77,22169
78,20023
79,18885
80,17775
81,17133
82,16440
83,16765
84+,76203
