group_name,value
0,32853
1,32453
2,31130
3,27828
4,25696
5,26670
6,27784
7,27643
8,25720
9,23913
10,23423
11,22419
12,22210
13,21730
14,21471
15,22035
16,25323
17,24822
18,26300
19,28332
20,32139
21,34706
22,36524
23,38387
24,38227
25,40300
26,42727
27,44869
28,44869
29,39860
30,39995
31,39185
32,38857
33,38341
34,37802
35,37228
36,35620
37,35410
38,34875
39,33567
40,31390
41,29721
42,29312
43,28592
44,30231
45,30101
46,32708
47,36264
48,38207
49,40385
50,43761
51,43851
52,44016
53,44365
54,41698
55,42592
56,40029
57,35714
58,34131
59,34007
60,32379
61,31455
62,28088
63,27733
64,20112
65,13250
66,10608
67,10053
68,13889
69,18774
70,21520
71,22749
72,22344
73,19752
74,16366
75,14174
76,13020
77,10943
78,11637
79,11082
80,12131
81,10563
82,10043
83,7456
84+,24393
