group_name,value
0,2495
1,2419
2,2640
3,2450
4,2207
5,2136
6,2106
7,2112
8,1928
9,1777
10,1534
11,1582
12,1564
13,1602
14,1708
15,1884
16,2173
17,1885
18,1894
19,2334
20,2640
21,2644
22,2880
23,3165
24,3011
25,3077
26,3171
27,3433
28,3103
29,3178
30,3054
31,3116
32,3097
33,3023
34,2989
35,3037
36,2821
37,2769
38,2807
39,2665
40,2590
41,2489
42,2148
43,2282
44,2194
45,2321
46,2410
47,2489
48,2570
49,2795
50,2716
51,2651
52,2673
53,2566
54,2702
55,2767
56,2837
57,2538
58,2703
59,2540
60,2393
61,2428
62,1699
63,2055
64,1592
65,980
66,857
67,811
68,1194
69,1295
70,1367
71,1358
72,1238
73,1180
74,980
75,878
76,602
77,556
78,582
79,578
80,577
81,536
82,435
83,353
84+,1026
