group_name,value
1,3413827
2,3389403
3,3335196
4,3262312
5,3206641
6,3163388
7,3132231
8,3117766
9,3119176
10,3134041
11,3166257
12,3210518
13,3262809
14,3314889
15,3362647
16,3402248
17,3433156
18,3446994
19,3437980
20,3405273
21,3345711
22,3265140
23,3181088
24,3115062
25,3072135
26,3054154
27,3055086
28,3046184
29,3010041
30,2937963
31,2823060
32,2681678
33,2546304
34,2458398
35,2423820
36,2442657
37,2513351
38,2586968
39,2616248
40,2588501
41,2504268
42,2373267
43,2219666
44,2082081
45,1968257
46,1877957
47,1811099
48,1757367
49,1706978
50,1658067
51,1608909
52,1562103
53,1507531
54,1457237
55,1407994
56,1358922
57,1308864
58,1258088
59,1208750
60,1162718
61,1118216
62,1075333
63,1032573
64,989963
65,947578
66,905799
67,864530
68,822963
69,797305
70,760418
71,717588
72,669687
73,615553
74,559951
75,489692
76,458863
77,446596
78,411687
79,373719
80,334673
81,296701
82,260606
83,227048
84,196175
85+,853826
