group_name,value
0,4244
1,4331
2,4441
3,4580
4,4505
5,4876
6,4843
7,5012
8,4919
9,4807
10,4703
11,4823
12,4896
13,4596
14,4721
15,4692
16,4422
17,4406
18,4420
19,4465
20,4609
21,4617
22,4880
23,5554
24,5759
25,6418
26,7036
27,7783
28,8338
29,8733
30,9459
31,9900
32,10126
33,10192
34,10349
35,10158
36,9654
37,9390
38,9302
39,9138
40,9090
41,9108
42,8504
43,8459
44,8330
45,8048
46,7911
47,7744
48,7660
49,7192
50,6836
51,6745
52,6475
53,6191
54,5860
55,5961
56,5706
57,5618
58,5838
59,5993
60,6021
61,6329
62,6323
63,6465
64,6313
65,6259
66,6261
67,6166
68,5943
69,5761
70,5419
71,5423
72,5399
73,5656
74,5538
75,5590
76,5471
77,5075
78,4637
79,4580
80,3127
81,2188
82,2164
83,2209
84+,14710
