group_name,value
0,7885
1,7854
2,7567
3,7228
4,6600
5,6810
6,6944
7,7061
8,6873
9,6294
10,5834
11,5631
12,5804
13,5962
14,5937
15,6174
16,6320
17,6098
18,5999
19,6620
20,8242
21,8853
22,9696
23,10010
24,10084
25,10168
26,10711
27,10965
28,11004
29,10418
30,10569
31,10101
32,10658
33,10001
34,10365
35,10229
36,10186
37,9655
38,9710
39,9617
40,8831
41,8544
42,8573
43,8783
44,9322
45,9097
46,9564
47,10321
48,10414
49,11202
50,11656
51,11572
52,11083
53,10462
54,11096
55,11247
56,10884
57,9892
58,9996
59,9437
60,8819
61,9418
62,6531
63,7408
64,5691
65,4023
66,3096
67,2419
68,3940
69,5126
70,5004
71,5572
72,5713
73,5524
74,4649
75,4352
76,3349
77,3561
78,3586
79,3241
80,2966
81,2472
82,2235
83,1831
84+,6003
