group_name,value
0,1133764
1,1248174
2,1380031
3,1470995
4,1286621
5,1390544
6,1290466
7,1462227
8,1424450
9,1342370
10,1422352
11,1476004
12,1464441
13,1499830
14,1518617
15,1382128
16,1466160
17,1370214
18,1463974
19,1498520
20,1676194
21,1442538
22,1470615
23,1468198
24,1310942
25,1339137
26,1249631
27,1235038
28,1197027
29,1118617
30,1072218
31,1100705
32,1147453
33,1146841
34,1142734
35,1034645
36,1022499
37,1119141
38,1107346
39,1032227
40,1022703
41,992382
42,972459
43,884525
44,835358
45,798921
46,751240
47,808562
48,755289
49,691471
50,665461
51,721881
52,637733
53,656024
54,627509
55,606683
56,573537
57,474796
58,545458
59,386979
60,469117
61,437631
62,378678
63,360299
64,315269
65,319696
66,314628
67,266248
68,249238
69,281190
70,291706
71,234879
72,145372
73,170216
74,136052
75,127633
76,99148
77,96176
78,94982
79,64196
80,55953
81,54408
82,65156
83,43777
84+,192587
