group_name,value
0,60696
1,77426
2,99366
3,90121
4,80888
5,81507
6,81811
7,80134
8,84132
9,85869
10,87570
11,85128
12,83390
13,84496
14,86330
15,88578
16,87788
17,87424
18,76320
19,75008
20,75445
21,75056
22,79381
23,82528
24,87156
25,88578
26,86610
27,87776
28,85322
29,84252
30,87716
31,80098
32,80171
33,76344
34,76733
35,76478
36,73829
37,79940
38,84082
39,95187
40,94470
41,89975
42,93146
43,94021
44,96426
45,101747
46,104250
47,101200
48,102586
49,103218
50,104493
51,101675
52,101845
53,97216
54,94167
55,94167
56,86561
57,85455
58,81020
59,78810
60,76927
61,76259
62,76174
63,74947
64,54488
65,56699
66,52690
67,54694
68,47101
69,41209
70,41452
71,38451
72,35536
73,32728
74,31271
75,29279
76,26715
77,28477
78,26011
79,25172
80,23896
81,23909
82,23192
83,21722
84+,112645
